idx,freq
55938,49.089
55939,49.089
55940,49.089
55941,49.089
55942,49.089
55943,49.089
55944,49.089
55945,49.089
55946,49.089
55947,49.089
55948,49.089
55949,49.089
55950,49.089
55951,49.089
55952,49.089
55953,49.089
55954,49.089
55955,49.089
55956,49.089
55957,49.089
55958,49.089
55959,49.089
55960,49.089
55961,49.089
55962,49.089
55963,49.089
55964,49.089
55965,49.089
55966,49.089
55967,49.089
55968,49.089
55969,49.089
55970,49.089
55971,49.089
55972,49.089
55973,49.089
55974,49.089
55975,49.089
55976,49.089
55977,49.089
55978,49.089
55979,49.089
55980,49.089
55981,49.089
55982,49.089
55983,49.089
55984,49.089
55985,49.089
55986,49.089
55987,49.089
55988,49.089
55989,49.089
55990,49.089
55991,49.089
55992,49.089
55993,49.089
55994,49.089
55995,49.089
55996,49.089
55997,49.089
55998,49.089
55999,49.089
56000,49.089
56001,49.089
56002,49.089
56003,49.089
56004,49.089
56005,49.089
56006,49.089
56007,49.089
56008,49.089
56009,49.089
56010,49.089
56011,49.089
56012,49.089
56013,49.089
56014,49.089
56015,49.089
56016,49.089
56017,49.089
56018,49.089
56019,49.089
56020,49.089
56021,49.089
56022,49.089
56023,49.089
56024,49.089
56025,49.089
56026,49.089
56027,49.089
56028,49.089
56029,49.089
56030,49.089
56031,49.089
56032,49.089
56033,49.089
56034,49.089
56035,49.089
56036,49.089
56037,49.089
56038,49.089
56039,49.089
56040,49.089
56041,49.089
56042,49.089
56043,49.089
56044,49.089
56045,49.089
56046,49.089
56047,49.089
56048,49.089
56049,49.089
56050,49.089
56051,49.089
56052,49.089
56053,49.089
56054,49.089
56055,49.089
56056,49.089
56057,49.089
56058,49.089
56059,49.089
56060,49.089
56061,49.089
56062,49.089
56063,49.089
56064,49.089
56065,49.089
56066,49.089
56067,49.089
56068,49.089
56069,49.089
56070,49.089
56071,49.089
56072,49.089
56073,49.089
56074,49.089
56075,49.089
56076,49.089
56077,49.089
56078,49.089
56079,49.089
56080,49.089
56081,49.089
56082,49.089
56083,49.089
56084,49.089
56085,49.089
56086,49.089
56087,49.089
56088,49.089
56089,49.089
56090,49.089
56091,49.089
56092,49.089
56093,49.089
56094,49.089
56095,49.089
56096,49.089
56097,49.089
56098,49.089
56099,49.089
56100,49.089
56101,49.089
56102,49.089
56103,49.089
56104,49.089
56105,49.089
56106,49.089
56107,49.089
56108,49.089
56109,49.089
56110,49.089
56111,49.089
56112,49.089
56113,49.089
56114,49.089
56115,49.089
56116,49.089
56117,49.089
56118,49.089
56119,49.089
56120,49.089
56121,49.089
56122,49.089
56123,49.089
56124,49.089
56125,49.089
56126,49.089
56127,49.089
56128,49.089
56129,49.089
56130,49.089
56131,49.089
56132,49.089
56133,49.089
56134,49.089
56135,49.089
56136,49.089
56137,49.089
56138,49.089
56139,49.089
56140,49.089
56141,49.089
56142,49.089
56143,49.089
56144,49.089
56145,49.089
56146,49.089
56147,49.089
56148,49.089
56149,49.089
56150,49.089
56151,49.089
56152,49.089
56153,49.089
56154,49.089
56155,49.089
56156,49.089
56157,49.089
56158,49.089
56159,49.089
56160,49.089
56161,49.089
56162,49.089
56163,49.089
56164,49.089
56165,49.089
56166,49.089
56167,49.089
56168,49.089
56169,49.089
56170,49.089
56171,49.089
56172,49.089
56173,49.089
56174,49.089
56175,49.089
56176,49.089
56177,49.089
56178,49.089
56179,49.089
56180,49.089
56181,49.089
56182,49.089
56183,49.089
56184,49.089
56185,49.089
56186,49.089
56187,49.089
56188,49.089
56189,49.089
56190,49.089
56191,49.089
56192,49.089
56193,49.089
56194,49.089
56195,49.089
56196,49.089
56197,49.089
56198,49.089
56199,49.089
56200,49.089
56201,49.089
56202,49.089
56203,49.089
56204,49.089
56205,49.089
56206,49.089
56207,49.089
56208,49.089
56209,49.089
56210,49.089
56211,49.089
56212,49.089
56213,49.089
56214,49.089
56215,49.089
56216,49.089
56217,49.089
56218,49.089
56219,49.089
56220,49.089
56221,49.089
56222,49.089
56223,49.089
56224,49.089
56225,49.089
56226,49.089
56227,49.089
56228,49.089
56229,49.089
56230,49.089
56231,49.089
56232,49.089
56233,49.089
56234,49.089
56235,49.089
56236,49.089
56237,49.089
56238,49.089
56239,49.089
56240,49.089
56241,49.089
56242,49.089
56243,49.089
56244,49.089
56245,49.089
56246,49.089
56247,49.089
56248,49.089
56249,49.089
56250,49.089
56251,49.089
56252,49.089
56253,49.089
56254,49.089
56255,49.089
56256,49.089
56257,49.089
56258,49.089
56259,49.089
56260,49.089
56261,49.089
56262,49.089
56263,49.089
56264,49.089
56265,49.089
56266,49.089
56267,49.089
56268,49.089
56269,49.089
56270,49.089
56271,49.089
56272,49.089
56273,49.089
56274,49.089
56275,49.089
56276,49.089
56277,49.089
56278,49.089
56279,49.089
56280,49.089
56281,49.089
56282,49.089
56283,49.089
56284,49.089
56285,49.089
56286,49.089
56287,49.089
56288,49.089
56289,49.089
56290,49.089
56291,49.089
56292,49.089
56293,49.089
56294,49.089
56295,49.089
56296,49.089
56297,49.089
56298,49.089
56299,49.089
56300,49.089
56301,49.089
56302,49.089
56303,49.089
56304,49.089
56305,49.089
56306,49.089
56307,49.089
56308,49.089
56309,49.089
56310,49.089
56311,49.089
56312,49.089
56313,49.089
56314,49.089
56315,49.089
56316,49.089
56317,49.089
56318,49.089
56319,49.089
56320,49.089
56321,49.089
56322,49.089
56323,49.089
56324,49.089
56325,49.089
56326,49.089
56327,49.089
56328,49.089
56329,49.089
56330,49.089
56331,49.089
56332,49.089
56333,49.089
56334,49.089
56335,49.089
56336,49.089
56337,49.089
56338,49.089
56339,49.089
56340,49.089
56341,49.089
56342,49.089
56343,49.089
56344,49.089
56345,49.089
56346,49.089
56347,49.089
56348,49.089
56349,49.089
56350,49.089
56351,49.089
56352,49.089
56353,49.089
56354,49.089
56355,49.089
56356,49.089
56357,49.089
56358,49.089
56359,49.089
56360,49.089
56361,49.089
56362,49.089
56363,49.089
56364,49.089
56365,49.089
56366,49.089
56367,49.089
56368,49.089
56369,49.089
56370,49.089
56371,49.089
56372,49.089
56373,49.089
56374,49.089
56375,49.089
56376,49.089
56377,49.089
56378,49.089
56379,49.089
56380,49.089
56381,49.089
56382,49.089
56383,49.089
56384,49.089
56385,49.089
56386,49.089
56387,49.089
56388,49.089
56389,49.089
56390,49.089
56391,49.089
56392,49.089
56393,49.089
56394,49.089
56395,49.089
56396,49.089
56397,49.089
56398,49.089
56399,49.089
56400,49.089
56401,49.089
56402,49.089
56403,49.089
56404,49.089
56405,49.089
56406,49.089
56407,49.089
56408,49.089
56409,49.089
56410,49.089
56411,49.089
56412,49.089
56413,49.089
56414,49.089
56415,49.089
56416,49.089
56417,49.089
56418,49.089
56419,49.089
56420,49.089
56421,49.089
56422,49.089
56423,49.089
56424,49.089
56425,49.089
56426,49.089
56427,49.089
56428,49.089
56429,49.089
56430,49.089
56431,49.089
56432,49.089
56433,49.089
56434,49.089
56435,49.089
56436,49.089
56437,49.089
56438,49.089
56439,49.089
56440,49.089
56441,49.089
56442,49.089
56443,49.089
56444,49.089
56445,49.089
56446,49.089
56447,49.089
56448,49.089
56449,49.089
56450,49.089
56451,49.089
56452,49.089
56453,49.089
56454,49.089
56455,49.089
56456,49.089
56457,49.089
56458,49.089
56459,49.089
56460,49.089
56461,49.089
56462,49.089
56463,49.089
56464,49.089
56465,49.089
56466,49.089
56467,49.089
56468,49.089
56469,49.089
56470,49.089
56471,49.089
56472,49.089
56473,49.089
56474,49.089
56475,49.089
56476,49.089
56477,49.089
56478,49.089
56479,49.089
56480,49.089
56481,49.089
56482,49.089
56483,49.089
56484,49.089
56485,49.089
56486,49.089
56487,49.089
56488,49.089
56489,49.089
56490,49.089
56491,49.089
56492,49.089
56493,49.089
56494,49.089
56495,49.089
56496,49.089
56497,49.089
56498,49.089
56499,49.089
56500,49.089
56501,49.089
56502,49.089
56503,49.089
56504,49.089
56505,49.089
56506,49.089
56507,49.089
56508,49.089
56509,49.089
56510,49.089
56511,49.089
56512,49.089
56513,49.089
56514,49.089
56515,49.089
56516,49.089
56517,49.089
56518,49.089
56519,49.089
56520,49.089
56521,49.089
56522,49.089
56523,49.089
56524,49.089
56525,49.089
56526,49.089
56527,49.089
56528,49.089
56529,49.089
56530,49.089
56531,49.089
56532,49.089
56533,49.089
56534,49.089
56535,49.089
56536,49.089
56537,49.089
56538,49.089
56539,49.089
56540,49.089
56541,49.089
56542,49.089
56543,49.089
56544,49.089
56545,49.089
56546,49.089
56547,49.089
56548,49.089
56549,49.089
56550,49.089
56551,49.089
56552,49.089
56553,49.089
56554,49.089
56555,49.089
56556,49.089
56557,49.089
56558,49.089
56559,49.089
56560,49.089
56561,49.089
56562,49.089
56563,49.089
56564,49.089
56565,49.089
56566,49.089
56567,49.089
56568,49.089
56569,49.089
56570,49.089
56571,49.089
56572,49.089
56573,49.089
56574,49.089
56575,49.089
56576,49.089
56577,49.089
56578,49.089
56579,49.089
56580,49.089
56581,49.089
56582,49.089
56583,49.089
56584,49.089
56585,49.089
56586,49.089
56587,49.089
56588,49.089
56589,49.089
56590,49.089
56591,49.089
56592,49.089
56593,49.089
56594,49.089
56595,49.089
56596,49.089
56597,49.089
56598,49.089
56599,49.089
56600,49.089
56601,49.089
56602,49.089
56603,49.089
56604,49.089
56605,49.089
56606,49.089
56607,49.089
56608,49.089
56609,49.089
56610,49.089
56611,49.089
56612,49.089
56613,49.089
56614,49.089
56615,49.089
56616,49.089
56617,49.089
56618,49.089
56619,49.089
56620,49.089
56621,49.089
56622,49.089
56623,49.089
56624,49.089
56625,49.089
56626,49.089
56627,49.089
56628,49.089
56629,49.089
56630,49.089
56631,49.089
56632,49.089
56633,49.089
56634,49.089
56635,49.089
56636,49.089
56637,49.089
56638,49.089
56639,49.089
56640,49.089
56641,49.089
56642,49.089
56643,49.089
56644,49.089
56645,49.089
56646,49.089
56647,49.089
56648,49.089
56649,49.089
56650,49.089
56651,49.089
56652,49.089
56653,49.089
56654,49.089
56655,49.089
56656,49.089
56657,49.089
56658,49.089
56659,49.089
56660,49.089
56661,49.089
56662,49.089
56663,49.089
56664,49.089
56665,49.089
56666,49.089
56667,49.089
56668,49.089
56669,49.089
56670,49.089
56671,49.089
56672,49.089
56673,49.089
56674,49.089
56675,49.089
56676,49.089
56677,49.089
56678,49.089
56679,49.089
56680,49.089
56681,49.089
56682,49.089
56683,49.089
56684,49.089
56685,49.089
56686,49.089
56687,49.089
56688,49.089
56689,49.089
56690,49.089
56691,49.089
56692,49.089
56693,49.089
56694,49.089
56695,49.089
56696,49.089
56697,49.089
56698,49.089
56699,49.089
56700,49.089
56701,49.089
56702,49.089
56703,49.089
56704,49.089
56705,49.089
56706,49.089
56707,49.089
56708,49.089
56709,49.089
56710,49.089
56711,49.089
56712,49.089
56713,49.089
56714,49.089
56715,49.089
56716,49.089
56717,49.089
56718,49.089
56719,49.089
56720,49.089
56721,49.089
56722,49.089
56723,49.089
56724,49.089
56725,49.089
56726,49.089
56727,49.089
56728,49.089
56729,49.089
56730,49.089
56731,49.089
56732,49.089
56733,49.089
56734,49.089
56735,49.089
56736,49.089
56737,49.089
56738,49.089
56739,49.089
56740,49.089
56741,49.089
56742,49.089
56743,49.089
56744,49.089
56745,49.089
56746,49.089
56747,49.089
56748,49.089
56749,49.089
56750,49.089
56751,49.089
56752,49.089
56753,49.089
56754,49.089
56755,49.089
56756,49.089
56757,49.089
56758,49.089
56759,49.089
56760,49.089
56761,49.089
56762,49.089
56763,49.089
56764,49.089
56765,49.089
56766,49.089
56767,49.089
56768,49.089
56769,49.089
56770,49.089
56771,49.089
56772,49.089
56773,49.089
56774,49.089
56775,49.089
56776,49.089
56777,49.089
56778,49.089
56779,49.089
56780,49.089
56781,49.089
56782,49.089
56783,49.089
56784,49.089
56785,49.089
56786,49.089
56787,49.089
56788,49.089
56789,49.089
56790,49.089
56791,49.089
56792,49.089
56793,49.089
56794,49.089
56795,49.089
56796,49.089
56797,49.089
56798,49.089
56799,49.089
56800,49.089
56801,49.089
56802,49.089
56803,49.089
56804,49.089
56805,49.089
56806,49.089
56807,49.089
56808,49.089
56809,49.089
56810,49.089
56811,49.089
56812,49.089
56813,49.089
56814,49.089
56815,49.089
56816,49.089
56817,49.089
56818,49.089
56819,49.089
56820,49.089
56821,49.089
56822,49.089
56823,49.089
56824,49.089
56825,49.089
56826,49.089
56827,49.089
56828,49.089
56829,49.089
56830,49.089
56831,49.089
56832,49.089
56833,49.089
56834,49.089
56835,49.089
56836,49.089
56837,49.089
56838,49.089
56839,49.089
56840,49.089
56841,49.089
56842,49.089
56843,49.089
56844,49.089
56845,49.089
56846,49.089
56847,49.089
56848,49.089
56849,49.089
56850,49.089
56851,49.089
56852,49.089
56853,49.089
56854,49.089
56855,49.089
56856,49.089
56857,49.089
56858,49.089
56859,49.089
56860,49.089
56861,49.089
56862,49.089
56863,49.089
56864,49.089
56865,49.089
56866,49.089
56867,49.089
56868,49.089
56869,49.089
56870,49.089
56871,49.089
56872,49.089
56873,49.089
56874,49.089
56875,49.089
56876,49.089
56877,49.089
56878,49.089
56879,49.089
56880,49.089
56881,49.089
56882,49.089
56883,49.089
56884,49.089
56885,49.089
56886,49.089
56887,49.089
56888,49.089
56889,49.089
56890,49.089
56891,49.089
56892,49.089
56893,49.089
56894,49.089
56895,49.089
56896,49.089
56897,49.089
56898,49.089
56899,49.089
56900,49.089
56901,49.089
56902,49.089
56903,49.089
56904,49.089
56905,49.089
56906,49.089
56907,49.089
56908,49.089
56909,49.089
56910,49.089
56911,49.089
56912,49.089
56913,49.089
56914,49.089
56915,49.089
56916,49.089
56917,49.089
56918,49.089
56919,49.089
56920,49.089
56921,49.089
56922,49.089
56923,49.089
56924,49.089
56925,49.089
56926,49.089
56927,49.089
56928,49.089
56929,49.089
56930,49.089
56931,49.089
56932,49.089
56933,49.089
56934,49.089
56935,49.089
56936,49.089
56937,49.089
56938,49.089
56939,49.089
56940,49.089
56941,49.089
56942,49.089
56943,49.089
56944,49.089
56945,49.089
56946,49.089
56947,49.089
56948,49.089
56949,49.089
56950,49.089
56951,49.089
56952,49.089
56953,49.089
56954,49.089
56955,49.089
56956,49.089
56957,49.089
56958,49.089
56959,49.089
56960,49.089
56961,49.089
56962,49.089
56963,49.089
56964,49.089
56965,49.089
56966,49.089
56967,49.089
56968,49.089
56969,49.089
56970,49.089
56971,49.089
56972,49.089
56973,49.089
56974,49.089
56975,49.089
56976,49.089
56977,49.089
56978,49.089
56979,49.089
56980,49.089
56981,49.089
56982,49.089
56983,49.089
56984,49.089
56985,49.089
56986,49.089
56987,49.089
56988,49.089
56989,49.089
56990,49.089
56991,49.089
56992,49.089
56993,49.089
56994,49.089
56995,49.089
56996,49.089
56997,49.089
56998,49.089
56999,49.089
57000,49.089
57001,49.089
57002,49.089
57003,49.089
57004,49.089
57005,49.089
57006,49.089
57007,49.089
57008,49.089
57009,49.089
57010,49.089
57011,49.089
57012,49.089
57013,49.089
57014,49.1259
57015,49.1259
57016,49.1259
57017,49.1259
57018,49.1259
57019,49.1259
57020,49.1259
57021,49.1259
57022,49.1259
57023,49.1259
57024,49.1259
57025,49.1259
57026,49.1259
57027,49.1259
57028,49.1259
57029,49.1259
57030,49.1259
57031,49.1259
57032,49.1259
57033,49.1259
57034,49.1259
57035,49.1259
57036,49.1259
57037,49.1259
57038,49.1259
57039,49.1259
57040,49.1259
57041,49.1259
57042,49.1259
57043,49.1259
57044,49.1259
57045,49.1259
57046,49.1259
57047,49.1259
57048,49.1259
57049,49.1259
57050,49.1259
57051,49.1259
57052,49.1259
57053,49.1259
57054,49.1259
57055,49.1259
57056,49.1259
57057,49.1259
57058,49.1259
57059,49.1259
57060,49.1259
57061,49.1259
57062,49.1259
57063,49.1259
57064,49.1259
57065,49.1259
57066,49.1259
57067,49.1259
57068,49.1259
57069,49.1259
57070,49.1259
57071,49.1259
57072,49.1259
57073,49.1259
57074,49.1259
57075,49.1259
57076,49.1259
57077,49.1259
57078,49.1259
57079,49.1259
57080,49.1259
57081,49.1259
57082,49.1259
57083,49.1259
57084,49.1259
57085,49.1259
57086,49.1259
57087,49.1259
57088,49.1259
57089,49.1259
57090,49.1259
57091,49.1259
57092,49.1259
57093,49.1259
57094,49.1259
57095,49.1259
57096,49.1259
57097,49.1259
57098,49.1259
57099,49.1259
57100,49.1259
57101,49.1259
57102,49.1259
57103,49.1259
57104,49.1259
57105,49.1259
57106,49.1259
57107,49.1259
57108,49.1259
57109,49.1259
57110,49.1259
57111,49.1259
57112,49.1259
57113,49.1259
57114,49.1259
57115,49.1259
57116,49.1259
57117,49.1259
57118,49.1259
57119,49.1259
57120,49.1259
57121,49.1259
57122,49.1259
57123,49.1259
57124,49.1259
57125,49.1259
57126,49.1259
57127,49.1259
57128,49.1259
57129,49.1259
57130,49.1259
57131,49.1259
57132,49.1259
57133,49.1259
57134,49.1259
57135,49.1259
57136,49.1259
57137,49.1259
57138,49.1259
57139,49.1259
57140,49.1259
57141,49.1259
57142,49.1259
57143,49.1259
57144,49.1259
57145,49.1259
57146,49.1259
57147,49.1259
57148,49.1259
57149,49.1259
57150,49.1259
57151,49.1259
57152,49.1259
57153,49.1259
57154,49.1259
57155,49.1259
57156,49.1259
57157,49.1259
57158,49.1259
57159,49.1259
57160,49.1259
57161,49.1259
57162,49.1259
57163,49.1259
57164,49.1259
57165,49.1259
57166,49.1259
57167,49.1259
57168,49.1259
57169,49.1259
57170,49.1259
57171,49.1259
57172,49.1259
57173,49.1259
57174,49.1259
57175,49.1259
57176,49.1259
57177,49.1259
57178,49.1259
57179,49.1259
57180,49.1259
57181,49.1259
57182,49.1259
57183,49.1259
57184,49.1259
57185,49.1259
57186,49.1259
57187,49.1259
57188,49.1259
57189,49.1259
57190,49.1259
57191,49.1259
57192,49.1259
57193,49.1259
57194,49.1259
57195,49.1259
57196,49.1259
57197,49.1259
57198,49.1259
57199,49.1259
57200,49.1259
57201,49.1259
57202,49.1259
57203,49.1259
57204,49.1259
57205,49.1259
57206,49.1259
57207,49.1259
57208,49.1259
57209,49.1259
57210,49.1259
57211,49.1259
57212,49.1259
57213,49.1259
57214,49.1259
57215,49.1752
57216,49.1752
57217,49.1752
57218,49.1752
57219,49.1752
57220,49.1752
57221,49.1752
57222,49.1752
57223,49.1752
57224,49.1752
57225,49.1752
57226,49.1752
57227,49.1752
57228,49.1752
57229,49.1752
57230,49.1752
57231,49.1752
57232,49.1752
57233,49.1752
57234,49.1752
57235,49.1752
57236,49.1752
57237,49.1752
57238,49.1752
57239,49.1752
57240,49.1752
57241,49.1752
57242,49.1752
57243,49.1752
57244,49.1752
57245,49.1752
57246,49.1752
57247,49.1752
57248,49.1752
57249,49.1752
57250,49.1752
57251,49.1752
57252,49.1752
57253,49.1752
57254,49.1752
57255,49.1752
57256,49.1752
57257,49.1752
57258,49.1752
57259,49.1752
57260,49.1752
57261,49.1752
57262,49.1752
57263,49.1752
57264,49.1752
57265,49.1752
57266,49.1752
57267,49.1752
57268,49.1752
57269,49.1752
57270,49.1752
57271,49.1752
57272,49.1752
57273,49.1752
57274,49.1752
57275,49.1752
57276,49.1752
57277,49.1752
57278,49.1752
57279,49.1752
57280,49.1752
57281,49.1752
57282,49.1752
57283,49.1752
57284,49.1752
57285,49.1752
57286,49.1752
57287,49.1752
57288,49.1752
57289,49.1752
57290,49.1752
57291,49.1752
57292,49.1752
57293,49.1752
57294,49.1752
57295,49.1752
57296,49.1752
57297,49.1752
57298,49.1752
57299,49.1752
57300,49.1752
57301,49.1752
57302,49.1989
57303,49.1989
57304,49.1989
57305,49.1989
57306,49.1989
57307,49.1989
57308,49.1989
57309,49.1989
57310,49.1989
57311,49.1989
57312,49.1989
57313,49.1989
57314,49.1989
57315,49.1989
57316,49.1989
57317,49.1989
57318,49.1989
57319,49.1989
57320,49.1989
57321,49.1989
57322,49.1989
57323,49.1989
57324,49.1989
57325,49.1989
57326,49.1989
57327,49.1989
57328,49.1989
57329,49.1989
57330,49.1989
57331,49.1989
57332,49.1989
57333,49.1989
57334,49.1989
57335,49.1989
57336,49.1989
57337,49.1989
57338,49.1989
57339,49.1989
57340,49.1989
57341,49.1989
57342,49.1989
57343,49.1989
57344,49.1989
57345,49.1989
57346,49.1989
57347,49.1989
57348,49.1989
57349,49.1989
57350,49.1989
57351,49.1989
57352,49.1989
57353,49.1989
57354,49.1989
57355,49.1989
57356,49.1989
57357,49.1989
57358,49.1989
57359,49.1989
57360,49.1989
57361,49.1989
57362,49.1989
57363,49.1989
57364,49.1989
57365,49.1989
57366,49.1989
57367,49.1989
57368,49.1989
57369,49.1989
57370,49.1989
57371,49.1989
57372,49.1989
57373,49.1989
57374,49.1989
57375,49.1989
57376,49.1989
57377,49.1989
57378,49.1989
57379,49.1989
57380,49.1989
57381,49.1989
57382,49.1989
57383,49.1989
57384,49.1989
57385,49.1989
57386,49.1989
57387,49.1989
57388,49.1989
57389,49.1989
57390,49.1989
57391,49.1989
57392,49.1989
57393,49.1989
57394,49.1989
57395,49.1989
57396,49.1989
57397,49.1989
57398,49.1989
57399,49.1989
57400,49.1989
57401,49.1989
57402,49.1989
57403,49.1989
57404,49.1989
57405,49.1989
57406,49.1989
57407,49.1989
57408,49.1989
57409,49.1989
57410,49.1989
57411,49.1989
57412,49.1989
57413,49.1989
57414,49.1989
57415,49.1989
57416,49.1989
57417,49.1989
57418,49.1989
57419,49.1989
57420,49.1989
57421,49.1989
57422,49.1989
57423,49.1989
57424,49.1989
57425,49.1989
57426,49.1989
57427,49.1989
57428,49.1989
57429,49.1989
57430,49.1989
57431,49.1989
57432,49.1989
57433,49.1989
57434,49.1989
57435,49.1989
57436,49.1989
57437,49.1989
57438,49.1989
57439,49.1989
57440,49.1989
57441,49.1989
57442,49.1989
57443,49.1989
57444,49.1989
57445,49.1989
57446,49.1989
57447,49.1989
57448,49.1989
57449,49.1989
57450,49.1989
57451,49.1989
57452,49.1989
57453,49.1989
57454,49.1989
57455,49.1989
57456,49.1989
57457,49.1989
57458,49.1989
57459,49.1989
57460,49.1989
57461,49.1989
57462,49.1989
57463,49.1989
57464,49.1989
57465,49.1989
57466,49.1989
57467,49.1989
57468,49.1989
57469,49.1989
57470,49.1989
57471,49.1989
57472,49.1989
57473,49.1989
57474,49.1989
57475,49.1989
57476,49.1989
57477,49.1989
57478,49.1989
57479,49.1989
57480,49.1989
57481,49.1989
57482,49.1989
57483,49.1989
57484,49.1989
57485,49.1989
57486,49.1989
57487,49.1989
57488,49.1989
57489,49.1989
57490,49.1989
57491,49.1989
57492,49.1989
57493,49.1989
57494,49.1989
57495,49.1989
57496,49.1989
57497,49.1989
57498,49.1989
57499,49.1989
57500,49.1989
57501,49.1989
57502,49.1989
57503,49.1989
57504,49.1989
57505,49.1989
57506,49.1989
57507,49.1989
57508,49.1989
57509,49.1989
57510,49.1989
57511,49.1989
57512,49.1989
57513,49.1989
57514,49.1989
57515,49.1989
57516,49.1989
57517,49.1989
57518,49.1989
57519,49.1989
57520,49.1989
57521,49.1989
57522,49.1989
57523,49.1989
57524,49.1989
57525,49.1989
57526,49.1989
57527,49.1989
57528,49.1989
57529,49.1989
57530,49.1989
57531,49.1989
57532,49.1989
57533,49.1989
57534,49.1989
57535,49.1989
57536,49.1989
57537,49.1989
57538,49.1989
57539,49.1989
57540,49.1989
57541,49.1989
57542,49.1989
57543,49.1989
57544,49.1989
57545,49.1989
57546,49.1989
57547,49.1989
57548,49.1989
57549,49.1989
57550,49.1989
57551,49.1989
57552,49.1989
57553,49.1989
57554,49.1989
57555,49.1989
57556,49.1989
57557,49.1989
57558,49.1989
57559,49.1989
57560,49.1989
57561,49.1989
57562,49.1989
57563,49.2463
57564,49.2463
57565,49.2463
57566,49.2463
57567,49.2463
57568,49.2463
57569,49.2463
57570,49.2463
57571,49.2463
57572,49.2463
57573,49.2463
57574,49.2463
57575,49.2463
57576,49.2463
57577,49.2463
57578,49.2463
57579,49.2463
57580,49.2463
57581,49.2463
57582,49.2463
57583,49.2463
57584,49.2463
57585,49.2463
57586,49.2463
57587,49.2463
57588,49.2463
57589,49.2463
57590,49.2463
57591,49.2463
57592,49.2463
57593,49.2463
57594,49.2463
57595,49.2463
57596,49.2463
57597,49.2463
57598,49.2463
57599,49.2463
57600,49.2463
57601,49.2463
57602,49.2463
57603,49.2463
57604,49.2463
57605,49.2463
57606,49.2463
57607,49.2463
57608,49.2463
57609,49.2463
57610,49.2463
57611,49.2463
57612,49.2463
57613,49.2463
57614,49.2463
57615,49.2463
57616,49.2463
57617,49.2463
57618,49.2463
57619,49.2463
57620,49.2463
57621,49.2463
57622,49.2463
57623,49.2463
57624,49.2463
57625,49.2463
57626,49.2463
57627,49.2463
57628,49.2463
57629,49.2463
57630,49.2463
57631,49.2463
57632,49.2463
57633,49.2463
57634,49.2463
57635,49.2463
57636,49.2463
57637,49.2463
57638,49.2463
57639,49.2463
57640,49.2463
57641,49.2463
57642,49.2463
57643,49.2463
57644,49.2463
57645,49.2463
57646,49.2463
57647,49.2463
57648,49.2463
57649,49.2463
57650,49.2463
57651,49.2463
57652,49.2463
57653,49.2463
57654,49.2463
57655,49.2463
57656,49.2463
57657,49.2463
57658,49.2463
57659,49.2463
57660,49.2463
57661,49.2463
57662,49.2463
57663,49.2463
57664,49.2463
57665,49.2463
57666,49.2463
57667,49.2463
57668,49.2463
57669,49.2463
57670,49.2463
57671,49.2463
57672,49.2463
57673,49.2463
57674,49.2463
57675,49.2463
57676,49.2463
57677,49.2463
57678,49.2463
57679,49.2463
57680,49.2463
57681,49.2463
57682,49.2463
57683,49.2463
57684,49.2463
57685,49.2463
57686,49.2463
57687,49.2463
57688,49.2463
57689,49.2463
57690,49.2463
57691,49.2463
57692,49.2463
57693,49.2463
57694,49.2463
57695,49.2463
57696,49.2463
57697,49.2463
57698,49.2463
57699,49.2463
57700,49.2463
57701,49.2463
57702,49.2463
57703,49.2463
57704,49.2463
57705,49.2463
57706,49.2463
57707,49.2463
57708,49.2463
57709,49.2463
57710,49.2463
57711,49.2463
57712,49.2463
57713,49.2463
57714,49.2463
57715,49.2463
57716,49.2463
57717,49.2463
57718,49.2463
57719,49.2463
57720,49.2463
57721,49.2463
57722,49.2463
57723,49.2463
57724,49.2463
57725,49.2463
57726,49.2463
57727,49.2463
57728,49.2463
57729,49.2463
57730,49.2463
57731,49.2463
57732,49.2463
57733,49.2463
57734,49.2463
57735,49.2463
57736,49.2463
57737,49.2463
57738,49.2463
57739,49.2463
57740,49.2463
57741,49.2463
57742,49.2463
57743,49.2463
57744,49.2463
57745,49.2463
57746,49.2463
57747,49.2463
57748,49.2463
57749,49.2463
57750,49.2463
57751,49.2463
57752,49.2463
57753,49.2463
57754,49.2463
57755,49.2463
57756,49.2463
57757,49.2463
57758,49.2463
57759,49.2463
57760,49.2463
57761,49.2463
57762,49.2463
57763,49.2463
57764,49.2463
57765,49.2463
57766,49.2463
57767,49.2463
57768,49.2463
57769,49.2463
57770,49.2463
57771,49.2463
57772,49.2463
57773,49.2463
57774,49.2463
57775,49.2463
57776,49.2463
57777,49.2463
57778,49.2463
57779,49.2463
57780,49.2463
57781,49.2463
57782,49.2463
57783,49.2463
57784,49.2463
57785,49.2463
57786,49.2463
57787,49.2463
57788,49.2463
57789,49.2463
57790,49.2463
57791,49.2463
57792,49.2463
57793,49.2463
57794,49.2463
57795,49.2463
57796,49.2463
57797,49.2463
57798,49.2463
57799,49.2463
57800,49.2463
57801,49.2463
57802,49.2463
57803,49.2463
57804,49.2463
57805,49.2463
57806,49.2463
57807,49.2463
57808,49.2463
57809,49.2463
57810,49.2463
57811,49.2463
57812,49.2463
57813,49.2463
57814,49.2463
57815,49.2463
57816,49.2463
57817,49.2463
57818,49.2463
57819,49.2463
57820,49.2463
